ID,Text,Labels
7426_7_0,"entlang der baulinien in schutzzonen dürfen baumassen nicht gestaffelt werden, die dachneigung darf 35 grad nicht unterschreiten.","['AnFluchtlinie', 'DachneigungMax', 'InSchutzzone', 'VerbotStaffelung']"
7426_8_0,"zu den verkehrsflächen der jörgerstraße, elterleinplatz, hernalser hauptstraße, ottakringer straße und kalvarienberggasse dürfen keine hauptfenster von wohnungen im erdgeschoß auf die verkehrsfläche gerichtet sein.","['Stockwerk', 'VerbotFensterZuOeffentlichenVerkehrsflaechen', 'VerkehrsflaecheID']"
7426_9_0,"zu den verkehrsflächen des hernalser gürtels dürfen hauptfenster von wohnungen nur dann gerichtet sein, wenn deren fußbodenoberkante mindestens 6 m über dem niveau der angrenzenden verkehrsfläche liegt.","['FBOKMinimumWohnungen', 'VerbotFensterZuOeffentlichenVerkehrsflaechen', 'VerkehrsflaecheID']"
7426_10_0,"der höchste punkt der im bauland zur errichtung gelangenden dächer darf nicht mehr als 4,5 m über der tatsächlich ausgeführten gebäudehöhe liegen.","['AbschlussDachMaxBezugGebaeude', 'GebaeudeHoeheArt', 'Widmung']"
7426_11_0,"die dächer der auf den mit der festsetzung wohn- oder gemischtes baugebiet, geschäftsviertel, bauklasse i bezeichneten grundflächen zur errichtung gelangenden gebäude sind bis zu einer gebäudehöhe von 7,5 m entsprechend dem stand der technik als begrünte flachdächer auszubilden, sofern es sich nicht um glasdächer handelt.","['Bauklasse', 'BegruenungDach', 'Dachart', 'GebaeudeHoeheMaxAbsolut', 'Widmung']"
7426_11_1,technische bzw. der belichtung dienende aufbauten sind im erforderlichen ausmaß zulässig.,['AufbautenZulaessig']
7426_12_0,"einfriedungen auf gärtnerisch auszugestaltenden flächen dürfen 2 m nicht überragen und ab einer höhe von 0,5 m den freien durchblick nicht hindern.","['AnordnungGaertnerischeAusgestaltung', 'EinfriedungAusgestaltung', 'EinfriedungHoeheGesamt']"
7426_13_0,die mit nebengebäuden bebaute grundfläche darf höchstens 30 m2 je bauplatz betragen.,"['BebauteFlaecheMaxNebengebaeude', 'GebaeudeBautyp']"
7426_13_1,"die dächer der zur errichtung gelangenden nebengebäude sind ab einer größe von 5 m2 entsprechend dem stand der technik als begrünte flachdächer auszubilden, sofern es sich nicht um glasdächer handelt.","['BegruenungDach', 'Dachart', 'DachflaecheMin', 'GebaeudeBautyp']"
7426_13_2,technische bzw. der belichtung dienende aufbauten sind im erforderlichen ausmaß zulässig.,['AufbautenZulaessig']
7426_14_0,"nicht bebaute, jedoch bebaubare baulandflächen sind gärtnerisch auszugestalten.","['AnordnungGaertnerischeAusgestaltung', 'Widmung']"
7426_15_0,innerhalb der als bauland gewidmeten und mit g bezeichneten flächen dürfen unterirdische bauten oder bauteile nur in einem ausmaß von maximal 20 v. h. des bauplatzes errichtet werden.,"['BebauteFlaecheMaxProzentual', 'Planzeichen', 'UnterirdischeBaulichkeiten', 'Widmung']"
7426_16_0,bestimmungen gemäß § 5 abs. 4 der bo für wien mit plandarstellung:,[]
7426_17_0,für die mit bb1 bezeichnete fläche wird ein städtebaulicher schwerpunkt festgesetzt.,['Planzeichen']
7426_17_1,"die errichtung eines erkers entlang der front hernalser gürtel onr. 1 ist bis zu einer ausladung von 1,5 m ab einer lichten höhe von 7 m zulässig.","['VerkehrsflaecheID', 'VorstehendeBauelementeAusladungMax']"
7426_18_0,auf den mit g/bb2 bezeichneten grundflächen dürfen keine unterirdischen bauten errichtet werden.,"['Planzeichen', 'VonBebauungFreizuhalten', 'Widmung']"
7426_19_0,auf den mit bb3 bezeichneten und mit wohn- oder gemischtem baugebiet gewidmeten grundflächen darf das ausmaß der bebauten fläche maximal 50 v.h. des jeweiligen bauplatzteiles betragen.,"['BebauteFlaecheMaxProzentual', 'Planzeichen', 'Widmung']"
7426_20_0,auf den mit bb4 bezeichneten und mit wohn- oder gemischtem baugebiet gewidmeten grundflächen darf das ausmaß der bebauten fläche maximal 60 v.h. des jeweiligen bauplatzteiles betragen.,"['BebauteFlaecheMaxProzentual', 'Planzeichen', 'Widmung']"
7426_21_0,in dem mit bb5 bezeichneten baulinienabschnitt ist die errichtung einer vollflächigen einfriedung bis zu einer maximalen höhe von 2 m zulässig.,"['EinfriedungAusgestaltung', 'EinfriedungHoeheGesamt', 'Planzeichen']"
7426_24_0,"auf der mit bb7 bezeichneten und als wohngebiet, bauklasse iii, geschlossene bauweise gewidmeten grundfläche ist im niveau des anschließenden geländes ein durchgang mit einer breite von 2 m und einer lichten höhe von 2,5 m freizuhalten und zu dulden.","['Bauklasse', 'BauweiseID', 'DurchgangBreite', 'DurchgangHoehe', 'Planzeichen', 'Widmung']"
7426_25_0,bestimmungen gemäß § 4 abs. 3 und § 5 abs. 7 der bo für wien:,[]
7426_26_0,"für die mit bb8 bezeichnete grundfläche wird festgesetzt, dass der raum bis zur garagendeckenoberkante dem bauland/gemischten baugebiet zur errichtung einer anlage zum einstellen von kraftfahrzeugen und der raum darüber dem grünland/ erholungsgebiet/ parkanlage zugeordnet wird.","['Planzeichen', 'WidmungInMehrerenEbenen']"
7426_26_1,"die errichtung von stiegenaufgängen, liftschächten und sonstigen für den betrieb der garage unbedingt notwendigen anlagen ist im erforderlichen ausmaß zulässig.",[]
7426_26_2,"oberhalb der garagendecke muss die aufbringung eines erdkörpers mit einer mächtigkeit von mindestens 1,5 m gewährleistet sein.",['VorkehrungBepflanzung']
7426_27_0,"für die mit bb9 bezeichnete grundfläche wird festgesetzt, dass der raum bis zu einer lichten höhe von 12 m der öffentlichen verkehrsfläche und der raum darüber bis zu einer gebäudehöhe von 43 m dem gemischten baugebiet, bauklasse vi zugeordnet wird.","['Bauklasse', 'GebaeudeHoeheMaxAbsolut', 'Planzeichen', 'WidmungInMehrerenEbenen']"
7426_27_1,"die überbauung des öffentlichen gutes ist bis zu einer tiefe von maximal 3,3 m in verlängerung der friedmanngasse bzw. entlang der front hernalser gürtel zulässig.",['VerkehrsflaecheID']
7426_27_2,der abteilungsleiter: dipl.-ing. klaus vatter senatsrat,[]
6983e_0_0,magistrat der stadt wien ma 21 b stadtteilplanung und flächennutzung süd-nordost plandokument 6983e abänderung des flächenwidmungsplanes und des bebauungsplanes,[]
6983e_0_1,"der gemeinderat hat in seiner sitzung am 30. juni 2010, pr. zl. 2049/2010–gsv, den folgenden beschluss gefasst: in abänderung des flächenwidmungsplanes und des bebauungsplanes für das im antragsplan nr. 6983e mit der rot strichpunktierten linie oder den in roter schrift als „plangebietsgrenze“ bezeichneten fluchtlinien umschriebene gebiet zwischen gudrunstraße, leebgasse, erlachgasse und linienzug 1-2 (erlachplatz) im 10.",[]
6983e_0_2,"bezirk, kat. g. favoriten werden unter anwendung des § 1 der bo für wien folgende bestimmungen getroffen:",[]
6983e_1_0,die roten planzeichen gelten als neu festgesetzt;,[]
6983e_1_1,"die schwarzen planzeichen behalten ihre rechtskraft, sofern sie nicht rot überdeckt, durchkreuzt oder durchstrichen sind.",[]
6983e_2_0,"für die rechtliche bedeutung der planzeichen ist die beiliegende „zeichenerklärung für den flächenwidmungsplan und den bebauungsplan“ (§§ 4 und 5 bo für wien) vom 1. september 2007 maßgebend, die einen bestandteil dieses beschlusses bildet.",[]
6983e_3_0,"gemäß § 5 (4) der bauordnung für wien wird für das gesamte plangebiet ohne eigene kennzeichnung im plan bestimmt: nicht bebaute, jedoch bebaubare grundflächen sind gärtnerisch auszugestalten.",[]
6983e_4_0,gemäß § 5 (4) der bauordnung für wien wird für teile des plangebietes mit eigener kennzeichnung im plan (bb) bestimmt:,[]
6983e_5_0,für die mit bb3 bezeichneten grundflächen wird bestimmt: die dächer sind als flachdächer auszubilden und nach dem stand der technischen wissenschaften zu begrünen.,"['BegruenungDach', 'Dachart', 'Planzeichen']"
6983e_6_0,für die mit bb4 bezeichneten grundflächen wird bestimmt: die errichtung von wohnungen ist nicht zulässig.,"['Planzeichen', 'VerbotWohnung']"
6983e_7_0,"für die mit bb5 bezeichneten grundflächen wird bestimmt: die fußbodenoberkante von wohnungen muss mindestens 9,0 m über der anschließenden verkehrsfläche bzw. dem anschließenden gelände liegen.","['FBOKMinimumWohnungen', 'Planzeichen']"
6983e_8_0,gemäß § 4 (3) und §5 (7) der bauordnung für wien wird für teile des plangebietes mit eigener kennzeichnung im plan (bb) bestimmt:,['Planzeichen']
6983e_9_0,"für die mit bb6 bezeichneten grundflächen wird bestimmt: der raum vom angrenzenden niveau bis zu einer höhe von mindestens 6,0 m ist von jeder bebauung freizuhalten.","['Planzeichen', 'VonBebauungFreizuhalten']"
6983e_9_1,"der raum darüber wird dem gemischten baugebiet/geschäftsviertel, bauklasse iv beschränkt auf 19,5 m, geschlossene bauweise, zugeordnet.","['Bauklasse', 'BauklasseVIHoeheMax', 'BauweiseID', 'WidmungInMehrerenEbenen']"
6983e_10_0,"für die mit bb7 bezeichneten grundflächen wird bestimmt: der raum bis zur garagendeckenoberkante ist der öffentlichen verkehrsfläche zugeordnet, der raum darunter ist dem bauland/gemischtes baugebiet zugeordnet und der errichtung einer baulichen anlage zum einstellen von kraftfahrzeugen vorbehalten.","['Planzeichen', 'WidmungInMehrerenEbenen']"
6983e_11_0,"im übrigen haben die planzeichen die bedeutung, die sich aus dem gemeinderatsbeschluss vom 3. juni 1998, pd 6983 ergibt.",[]
6983e_11_1,der abteilungsleiter: dipl.-ing. walter krauss senatsrat,[]
7719_0_0,magistrat der stadt wien ma 21 a stadtteilplanung und flächennutzung innen-west plandokument 7719 festsetzung des flächenwidmungsplanes und des bebauungsplanes,[]
7719_0_1,"der gemeinderat hat in seiner sitzung am 5. oktober 2006, pr. zl. 3851/2006–gsv, den folgenden beschluss gefasst: in festsetzung des flächenwidmungsplanes und des bebauungsplanes für das im antragsplan nr. 7719 mit der rot strichpunktierten linie umschriebene gebiet zwischen schweizer-garten straße, linienzug 1-5 und arsenalstraße im 3.",['VerkehrsflaecheID']
7719_0_2,"bezirk, kat. g. landstraße werden unter anwendung des § 1 der bo für wien folgende bestimmungen getroffen:",[]
7719_1_0,der bisher gültige flächenwidmungsplan und bebauungsplan verliert seine weitere rechtskraft.,[]
7719_3_0,die roten planzeichen gelten als neu festgesetzt.,[]
7719_3_1,"für die rechtliche bedeutung der roten planzeichen ist die beiliegende „zeichenerklärung für den flächenwidmungsplan und den bebauungsplan“ (§§ 4 und 5 der bo für wien) vom 1. oktober 2001 maßgebend, die einen bestandteil dieses beschlusses bildet.",[]
7719_4_0,"für die querschnitte der verkehrsflächen gemäß § 5 abs. 2 lit. c der bo für wien wird bestimmt, dass bei einer straßenbreite ab 11,0 m entlang der fluchtlinien gehsteige mit mindestens 2,0 m breite herzustellen sind.","['AnFluchtlinie', 'GehsteigbreiteMin', 'StrassenbreiteMin']"
7719_4_1,in der arsenalstraße ist vorsorge zur pflanzung bzw. erhaltung einer baumreihe zu treffen.,"['VerkehrsflaecheID', 'VorkehrungBepflanzung']"
7719_5_0,gemäß § 5 abs. 4 der bo für wien wird für das gesamte plangebiet ohne eigene kennzeichnung im plan bestimmt:,['GesamtePlangebiet']
7719_6_0,"der höchste punkt des daches der zur errichtung gelangenden gebäude darf nicht höher als 1,5 m über der tatsächlich errichteten gebäudehöhe liegen.","['AbschlussDachMaxBezugGebaeude', 'GebaeudeHoeheArt']"
7719_7_0,nebengebäude dürfen höchstens 15 m² je bauplatz beanspruchen und müssen ab einer größe von 5 m² begrünte flachdächer aufweisen.,"['BebauteFlaecheMaxNebengebaeude', 'BebauteFlaecheMin', 'BegruenungDach', 'Dachart', 'GebaeudeBautyp']"
7719_8_0,freiflächen mit ausnahme benötigter rangier- und zufahrtsflächen sind gärtnerisch auszugestalten.,"['AnordnungGaertnerischeAusgestaltung', 'AusnahmeGaertnerischAuszugestaltende']"
7719_9_0,"einfriedungen dürfen eine höhe von 2,0 m nicht überragen und ab einer höhe von 0,5 m den freien durchblick nicht hindern.","['EinfriedungAusgestaltung', 'EinfriedungHoeheGesamt']"
7719_10_0,gemäß § 5 abs. 4 der bo für wien wird für teile des plangebietes mit eigener kennzeichnung im plan bestimmt:,[]
7719_11_0,auf den als grünland/parkschutzgebiet bezeichneten grundflächen dürfen gebäude nur innerhalb der mit grenzlinien umgrenzten bereiche errichtet werden.,"['ErrichtungGebaeude', 'Widmung']"
7719_11_1,"auf der mit spk/bb1 gekennzeichneten grundfläche sind gebäude zum zwecke von kultur- und bildungseinrichtungen bis 13,5 m gebäudehöhe, auf der mit spk/bb2 gekennzeichneten grundfläche sind gebäude zum zwecke der verwaltung von kultur- und bildungseinrichtungen bis maximal 19,5 m gebäudehöhe zulässig.","['GebaeudeHoeheMaxAbsolut', 'Nutzungsart', 'Planzeichen', 'Widmung']"
7719_12_0,"auf der mit spk/p bb3 gekennzeichnete grundfläche ist die errichtung von oberirdischen bauten untersagt, die errichtung von unterirdischen bauten ist gestattet.","['ErrichtungGebaeude', 'Planzeichen', 'UnterirdischeBaulichkeiten', 'Widmung']"
7719_12_1,die dem einstellen von kraftfahrzeugen vorbehaltene grundfläche ist in einem ausmaß von mindestens 20 v.h. dieser durch fluchtlinien bestimmten fläche gärtnerisch auszugestalten.,"['AnlageZumEinstellenVorhanden', 'AnordnungGaertnerischeAusgestaltungProzentual']"
7719_13_0,"auf den mit spk/bb4 bezeichneten grundflächen sind oberirdische bauten untersagt, unterirdische bauten und bauteile bis zu einer höhenlage von + 39,76 m über wiener null gestattet und die oberfläche jedenfalls gärtnerisch auszugestalten.","['AnordnungGaertnerischeAusgestaltung', 'HoehenlageGrundflaeche', 'Planzeichen', 'UnterirdischeBaulichkeiten', 'Widmung']"
7719_14_0,"auf den mit spk/bb5 gekennzeichneten grundflächen sind oberirdische bauten untersagt, unterirdische bauten sind gestattet.","['ErrichtungGebaeude', 'Planzeichen', 'UnterirdischeBaulichkeiten', 'Widmung']"
7719_14_1,der abteilungsleiter: dipl.-ing. klaus vatter obersenatsrat,[]
8228_0_0,magistrat der stadt wien ma 21 b - stadtteilplanung und flächennutzung - nordost plandokument 8228 festsetzung des flächenwidmungsplanes und des bebauungsplanes,[]
8228_0_1,"der gemeinderat hat in seiner sitzung am 26. juni 2019, pr. zl. 912058-2018-gsk, den folgenden beschluss gefasst: in festsetzung des flächenwidmungsplanes und des bebauungsplanes für das im antragsplan nr. 8228 mit der rot strichpunktierten linie oder den in roter schrift als „plangebietsgrenze“ bezeichneten fluchtlinien umschriebene gebiet zwischen kagraner platz, breitenleer straße, markomannenstraße, linienzug 1-2 (ernst-jandl-weg), linienzug 2-3 (theodor-kramer-straße), linienzug 3-5, haberergasse, linienzug 6-7 straße (code 09743), linienzug 7-8, am langen felde und linienzug 9-10 (praunweg) im",[]
8228_1_0,"bezirk, kat. g. kagran werden unter anwendung des § 1 der bauordnung (bo) für wien die in den absätzen i und ii angeführten bestimmungen getroffen:",[]
8228_2_0,"die bisherigen flächenwidmungspläne und bebauungspläne verlieren, soweit sie innerhalb des gegenständlichen plangebiets liegen, ihre weitere rechtskraft.",[]
8228_3_0,"gemäß §§ 4, 5 und 77 der bo für wien sowie gemäß § 3 des wiener kleingartengesetzes werden folgende bestimmungen getroffen:",[]
8228_4_0,bestimmungen des plans: die roten planzeichen gelten als neu festgesetzt.,[]
8228_4_1,für die rechtliche bedeutung der planzeichen ist die beiliegende „zeichenerklärung für den flächenwidmungsplan und den bebauungsplan“ (§§ 4 und 5 der bo für wien) vom,[]
8228_5_0,"juli 2014 maßgebend, die einen bestandteil dieses beschlusses bildet.",[]
8228_6_0,bestimmungen für die ausgestaltung der querschnitte von verkehrsflächen:,[]
8228_7_0,"für die ausgestaltung von verkehrsflächen mit einer gesamtbreite von 11,0 m oder mehr, soweit sie innerhalb des plangebiets liegen, wird bestimmt: entlang der fluchtlinien sind gehsteige mit jeweils mindestens 2,0 m breite herzustellen.","['AnFluchtlinie', 'GehsteigbreiteMin', 'GesamtePlangebiet', 'OeffentlicheVerkehrsflaecheBreiteMin']"
8228_8_0,"für den querschnitt der theodor-kramer-straße, bertha-von-suttner-gasse sowie für den querschnitt der verkehrsfläche",['VerkehrsflaecheID']
8228_8_1,am langen felde wird bestimmt: es ist vorsorge für die pflanzung bzw. erhaltung von mindestens einer baumreihe zu treffen.,['VorkehrungBepflanzung']
8228_9_0,"bestimmungen ohne bezeichnung des geltungsbereichs mit dem planzeichen bb (bestimmungen die ausschließlich für grundflächen gelten, die als strukturgebiet oder struktureinheit ausgewiesen sind, sind unter punkt 5 angeführt):",['Planzeichen']
8228_10_0,"oberirdisch bebaubare, jedoch unbebaut bleibende grundflächen sind mit ausnahme von unbedingt erforderlichen park-, rangier- und manipulationsflächen gärtnerisch auszugestalten.","['AnordnungGaertnerischeAusgestaltung', 'AusnahmeGaertnerischAuszugestaltende']"
